t,PIB,Potential_PIB,bkt_PIB,cft_PIB,bwt_PIB,hpt_PIB,kalmant_PIB,lnPIB,lnPotential_PIB,lnbkt_PIB,lncft_PIB,lnbwt_PIB,lnhpt_PIB,lnkalmant_PIB,gap_bk,gap_cf,gap_bw,gap_hp,gap_kalman,gap_potential,Variation
1951Q3,2276.424,2568.230546943997,,2378.522621003121,2360.034119319343,2378.9311222127003,2225.039254387445,7.730361069635965,7.850972437627503,,7.774234826444357,7.766431355253854,7.774406557472185,7.707529836866039,,-0.04387375680839245,-0.03607028561788894,-0.044045487836219976,0.022831232769926046,-0.12061136799153793,-0.005828532996763891
1951Q4,2257.352,2604.063412218286,,2351.926506824791,2385.210618103743,2408.591666892246,2226.7157722661113,7.721947723895084,7.864828354882299,,7.7629900614320135,7.77704270890085,7.786797485089533,7.708283031032333,,-0.0410423375369291,-0.05509498500576537,-0.06484976119444852,0.013664692862751515,-0.14288063098721437,-0.015273316105121282
1952Q1,2346.104,2640.576257469108,2440.147519688265,2410.3543024396145,2412.2650042749124,2439.0657319186735,2336.9706483865093,7.760511359006629,7.878752451665251,7.799813775348316,7.7875290291397015,7.788321420914277,7.799370348208925,7.756610774933461,-0.03930241634168663,-0.027017670133072436,-0.027810061907647565,-0.03885898920229636,0.0039005840731682895,-0.11824109265862237,0.03772856329620344
1952Q2,2417.682,2678.705725804329,2469.1942112709585,2441.5232187652746,2441.115389990385,2470.2242382558416,2430.2764176511555,7.7905645088784174,7.89308901872001,7.811647146142684,7.800377393497565,7.80021034088175,7.812064210220304,7.795760281985129,-0.021082637264266957,-0.009812884619147866,-0.0096458320033328,-0.02149970134188628,-0.005195773106711599,-0.10252450984159278,0.07303357820771827
1952Q3,2511.127,2714.407476309234,2520.157520705159,2495.6832410449765,2471.630024965115,2501.8800057851595,2545.1390684906733,7.828486935337768,7.906328967779974,7.832076686768245,7.822317814803369,7.812633141100219,7.8247977305582905,7.841940571299435,-0.0035897514304767952,0.0061691205343992195,0.0158537942375494,0.0036892047794774285,-0.013453635961666599,-0.07784203244220578,0.1031016190305496
1952Q4,2559.214,2748.074991644584,2533.2629029372474,2511.8322404026158,2503.632325211086,2533.813015489126,2613.8062312870843,7.847455459079864,7.9186559425057625,7.837263435747706,7.828767742078774,7.82549788645908,7.837480567901593,7.868562764155459,0.010192023332158406,0.018687717001090398,0.021957572620784127,0.009974891178271328,-0.021107305075594773,-0.07120048342589858,0.1337239384907627
1953Q1,2593.967,2778.382072927863,2544.214584197877,2525.182871443525,2536.9071146536453,2565.809027721628,2667.7951526970046,7.860943643130087,7.929624049108394,7.84157727003721,7.834068763421014,7.8387009466521915,7.85002911829125,7.8890076247388805,0.019366373092876366,0.026874879709072985,0.02224269647789523,0.010914524838836925,-0.028063981608793753,-0.06868040597830749,0.10564876919352262
1953Q2,2638.898,2806.440536538063,2578.9322281370432,2562.168866721454,2571.2078342635446,2597.6696784518713,2730.1441794854745,7.878116684752187,7.9396722463929805,7.85513072718672,7.848609392353838,7.85213104190749,7.862370044594209,7.91210969978279,0.022985957565467174,0.029507292398348817,0.025985642844696955,0.01574664015797822,-0.033993015030603146,-0.06155556164079368,0.09149921288242213
1953Q3,2693.259,2831.603199551013,2637.3123857221567,2623.840090542834,2606.264451062709,2629.214202381736,2799.6764223445034,7.8985072634562705,7.948598331843955,7.8775156418787375,7.872394207102892,7.865673230304002,7.874440298163107,7.937259126036934,0.020991621577532982,0.02611305635337846,0.03283403315226874,0.0240669652931631,-0.03875186258066332,-0.05009106838768407,0.07252998354921925
1953Q4,2699.156,2854.151633941618,2657.7462027436695,2649.046419015797,2641.7917878268368,2660.287601914069,2818.124318333604,7.900694410532579,7.956529926948337,7.885233750419192,7.8819550123408115,7.879212673432746,7.886189516951415,7.9438268072888185,0.015460660113387092,0.01873939819176762,0.021481737099833254,0.014504893581164247,-0.043132396756239366,-0.055835516415758235,0.054681632720046114
1954Q1,2727.954,2875.447683132139,2702.4272181595543,2698.864782046674,2677.497993483537,2690.7749074502285,2856.543819030221,7.911307156651096,7.963963656981041,7.901905617849897,7.900586512484251,7.892638052922384,7.89758450079588,7.957367718158961,0.00940153880119965,0.010720644166845261,0.018669103728712777,0.013722655855216814,-0.04606056150786486,-0.0526565003299444,0.05165331710079579
1954Q2,2733.8,2894.694024727424,2713.5031817775744,2714.3147986695662,2713.0928836092708,2720.5854421403765,2868.8450137977443,7.913447861718553,7.9706346934809735,7.905995766076044,7.90629482433517,7.905844548567263,7.908602372211102,7.961664793538472,0.007452095642508816,0.007153037383383243,0.0076033131512902585,0.004845489507451006,-0.04821693181991904,-0.057186831762420454,0.035962738991806464
1954Q3,2753.517,2912.937382855502,2720.637686667291,2725.1735496618708,2748.2958991743108,2749.6517660675195,2891.6919524111245,7.920634282643891,7.976917260969902,7.908621575440111,7.910287393018663,7.918736325556409,7.919229552121394,7.969597060458387,0.012012707203780337,0.010346889625227895,0.0018979570874817497,0.001404730522497566,-0.04896277781449587,-0.05628297832601081,0.022373637292217197
1954Q4,2843.941,2931.776023729266,2786.112985331524,2794.2493395843862,2782.843458536916,2777.9146984133267,2981.8435624121316,7.952946045278969,7.983363669818966,7.932402708194935,7.935318776917616,7.9312285107655915,7.929455816728133,8.000297033322196,0.020543337084033553,0.017627268361352755,0.021717534513377323,0.023490228550835823,-0.04735098804322746,-0.030417624539997412,0.05364084180388229
1955Q1,2896.811,2950.192608390797,2817.394905744104,2830.7771146564232,2816.4955111350514,2805.317474130675,3031.045557015081,7.9713657557377875,7.989625738182434,7.943567944683769,7.948306551760452,7.943248664559329,7.939271993060515,8.016662907302843,0.02779781105401824,0.023059203977335407,0.02811709117845851,0.03209376267727215,-0.045297151565055316,-0.018259982444646106,0.06189877102033248
1955Q2,2919.206,2969.955578594302,2841.527021305659,2860.534067480099,2849.041139662271,2831.844594610933,3046.467254396301,7.979066940477758,7.996302274982638,7.952096870213572,7.95876362326189,7.954737774429549,7.948683578523659,8.021737921032818,0.026970070264185964,0.020303317215867978,0.02432916604820967,0.030383361954099186,-0.04267098055505958,-0.01723533450487924,0.06781988440997866
1955Q3,2902.785,2989.257176467806,2860.075251064594,2882.478829249294,2880.3030989341264,2857.537744699139,3019.9393608250352,7.973425899966075,8.002780199555461,7.958603215028802,7.96640590753664,7.965650810277829,7.957715604575302,8.012992030970317,0.01482268493727279,0.0070199924294351845,0.0077750896882458065,0.01571029539077262,-0.03956613100424189,-0.029354299589386734,0.05420994313817573
