Date,inflation_gap,inflation_gap_change,inflation_gap_change_lag1,inflation_gap_change_lag2,unemployment_current,unemployment_lag1,unemployment_lag2,unemployment_hysteresis_24m_avg,icu_current,icu_lag1,oil_shock,expected_inflation_term,expected_inflation_fisher_12m_ahead,expected_inflation_current_period,nairu_estimate,nairu_se,nairu_ci_lower_90,nairu_ci_upper_90,nairu_ci_lower_95,nairu_ci_upper_95,naicu_estimate,naicu_se,naicu_ci_lower_90,naicu_ci_upper_90,naicu_ci_lower_95,naicu_ci_upper_95,unemployment_gap,icu_gap
2013-04-01,-0.43000000000000016,-0.08000000000000007,0.14000000000000012,-0.10000000000000009,10.3,10.3,10.5,10.6875,74.5,73.9,-5.7461325011953335,-0.004971807792378602,2.2157895366075264,2.6450281922076213,11.043480977600817,0.10840208807553993,10.865175409860653,11.221786545340981,10.83101678912382,11.255945166077813,76.24128245233132,0.21695909322050005,75.88441650094748,76.59814840371516,75.81605044350067,76.66651446116197,-0.7434809776008162,-1.741282452331319
2013-05-01,-0.43000000000000016,0.0,-0.08000000000000007,0.14000000000000012,9.8,10.3,10.3,10.654166666666667,75.4,74.5,-0.14366443474429502,0.02739418143711836,2.3518076900705953,2.597394181437118,10.994170140164279,0.10840208807498139,10.815864572425033,11.172475707903525,10.781705951688377,11.206634328640181,76.01803326090447,0.21695909322020576,75.66116730952112,76.37489921228783,75.59280125207441,76.44326526973454,-1.1941701401642781,-0.6180332609044683
2013-06-01,-0.3599999999999999,0.07000000000000028,0.0,-0.08000000000000007,9.8,9.8,10.3,10.583333333333334,75.2,75.4,0.062413160723195915,0.03343827813214206,1.7244930033926353,2.603438278132142,10.942689180453705,0.10840208807455516,10.76438361271516,11.120994748192249,10.730224991978638,11.155153368928772,75.93741641962045,0.21695909321998225,75.58055046823746,76.29428237100343,75.51218441079081,76.36264842845009,-1.1426891804537043,-0.7374164196204447
2013-07-01,-0.2400000000000002,0.11999999999999966,0.07000000000000028,0.0,9.7,9.8,9.8,10.520833333333334,77.4588631717525,75.2,3.877694279684629,-0.3428583902302962,1.9857766622218609,2.297141609769704,10.889727654182087,0.1084020880742299,10.711422086444077,11.068033221920096,10.677263465707657,11.102191842656516,75.84172811444438,0.2169590932198125,75.48486216306166,76.1985940658271,75.41649610561508,76.26696012327368,-1.1897276541820876,1.6171350573081185
2013-08-01,-0.2400000000000002,0.0,0.11999999999999966,0.07000000000000028,9.9,9.7,9.8,10.4625,76.2092666262914,77.4588631717525,2.7743556636751876,-0.5127334284091107,2.130364623233527,2.247266571590889,10.83556168831814,0.10840208807398169,10.65725612058054,11.013867256055741,10.623097499844198,11.048025876792083,76.04994642611943,0.21695909321968362,75.69308047473693,76.40681237750194,75.62471441729039,76.47517843494848,-0.9355616883181401,0.1593202001719618
2013-09-01,-0.27,-0.029999999999999805,0.0,0.11999999999999966,9.7,9.9,9.7,10.425,78.5834460985285,76.2092666262914,0.7268024727746791,-0.21425188374596793,2.340003201162699,2.545748116254032,10.783120515294998,0.10840208807379226,10.604814947557708,10.961426083032288,10.570656326821426,10.99558470376857,76.07207474241558,0.21695909321958576,75.71520879103325,76.42894069379791,75.64684273358672,76.49730675124444,-1.0831205152949988,2.5113713561129174
2013-10-01,-0.33999999999999986,-0.06999999999999984,-0.029999999999999805,0.0,9.4,9.7,9.9,10.391666666666667,79.0492685939247,78.5834460985285,-1.644229710795564,0.47145650928729266,2.439220593493041,3.2014565092872926,10.732971874957652,0.10840208807364772,10.5546663072206,10.911277442694704,10.520507686484363,10.945436063430941,76.39660269792911,0.21695909321951143,76.0397367465469,76.75346864931133,75.9713706891004,76.82183470675783,-1.3329718749576518,2.6526658959955824
2013-11-01,-0.33000000000000007,0.009999999999999787,-0.06999999999999984,-0.029999999999999805,9.8,9.4,9.7,10.341666666666667,77.6991660532069,79.0492685939247,-1.4140248960406332,0.8669648190680679,2.1842105263157885,3.526964819068068,10.683485145760784,0.1084020880735374,10.505179578023913,10.861790713497655,10.471020957287712,10.895949334233856,76.73738780055028,0.216959093219455,76.38052184916816,77.0942537519324,76.31215579172168,77.16261980937888,-0.8834851457607833,0.9617782526566145
2013-12-01,-0.27,0.06000000000000005,0.009999999999999787,-0.06999999999999984,9.2,9.8,9.4,10.3125,76.5609509713729,77.6991660532069,2.5600868387584796,0.21606211840443112,2.3562772711293034,2.886062118404431,10.63691236681148,0.10840208807345322,10.458606799074747,10.815217934548212,10.424448178338572,10.849376555284387,76.86001749933783,0.2169590932194121,76.50315154795578,77.21688345071988,76.43478549050931,77.28524950816634,-1.4369123668114803,-0.29906652796492494
2014-01-01,-0.2799999999999998,-0.009999999999999787,0.06000000000000005,0.009999999999999787,9.4,9.2,9.8,10.25,76.6351248251084,76.5609509713729,-3.1410965538677615,-0.36941619964617844,2.737776525292368,2.3605838003538215,10.587848784564034,0.10840208807338898,10.409543216827407,10.766154352300662,10.375384596091253,10.800312973036815,76.82213789183248,0.21695909321937956,76.46527194045048,77.17900384321449,76.39690588300402,77.24736990066094,-1.187848784564034,-0.18701306672407725
