iso3,Country,year,avh,ccon,cda,cgdpe,cgdpo,ck,cn,cor_exp,csh_c,csh_g,csh_i,csh_m,csh_r,csh_x,ctfp,cwtfp,delta,emp,hc,irr,labsh,pl_c,pl_con,pl_da,pl_g,pl_gdpo,pl_i,pl_k,pl_m,pl_n,pl_x,pop,rconna,rdana,rgdpe,rgdpna,rgdpo,rkna,rnna,rtfpna,rwtfpna,xr
COL,Colombia,1970,2603.34,98238.1171875,128003.7421875,111618.5078125,112992.3203125,0.019490959122777,545712.6875,,0.780817627906799,0.0886053666472435,0.263430505990982,-0.0473292544484139,-0.135416299104691,0.0498920679092407,0.52910327911377,0.597770035266876,0.0288545582443476,5.6399245262146,1.68434691429138,0.15036141872406,0.47197362780571,0.0912201768126765,0.0890628397464752,0.0907231420278549,0.0700516919874437,0.0896200910210609,0.0962027768141582,0.728164196014404,0.157624378800392,0.0499136075377464,0.129085212945938,20.811782,109426.0625,128740.4375,113093.203125,128314.8984375,115640.4765625,0.112005464732647,409863.4375,1.06384611129761,1.01162135601044,18.4441666666667
COL,Colombia,1971,2591.69,111264.5859375,142760.828125,122729.71875,124897.2734375,0.0199273545295,575941.375,,0.786445379257202,0.104403391480446,0.252177208662033,-0.04697360470891,-0.141343027353287,0.0452906154096127,0.556717395782471,0.632577955722809,0.029216967523098,5.83294105529785,1.69703042507172,0.149953901767731,0.476662755012512,0.0908183525398446,0.0884374678134918,0.0895481482148171,0.0705028717910549,0.0879940614104271,0.093471753590902,0.683815062046051,0.158421039581299,0.0507925823330879,0.121816821396351,21.319096,119423.0546875,138982.484375,124563.421875,135963.40625,128029.1171875,0.119265720248222,433945.40625,1.07184445858002,1.03841519355774,19.9333333333333
COL,Colombia,1972,2580.09,120341.53125,151473.9375,135739.40625,136913.171875,0.0198393017053604,591459.875,,0.78539764881134,0.0935647487640381,0.227387994527817,-0.0370780639350414,-0.116283811628819,0.047011461108923,0.581064164638519,0.637373685836792,0.0295821223407984,6.03272581100464,1.70964860916138,0.156084775924683,0.468175530433655,0.0900907919424941,0.0878743156790733,0.08989317715168,0.0692688228830008,0.0891225263476372,0.0976970427302588,0.709243416786194,0.169201165437698,0.0534852035343647,0.134144470095634,21.819563,125192.53125,143340.609375,138245.84375,146390.640625,140731.421875,0.125770404934883,455843.5,1.10292601585388,1.02353715896606,21.8666666666667
COL,Colombia,1973,2568.55,130982.7734375,165602.34375,150587.96875,151141.765625,0.019569668918848,601705.8125,,0.77173924446106,0.0948826968669891,0.22905358672142,-0.0383820049464703,-0.107579231262207,0.050285704433918,0.613961517810822,0.67242705821991,0.029785281047225,6.23954296112061,1.7193431854248,0.168003991246223,0.458529472351074,0.0961674251112529,0.0936687141656876,0.0961362943053246,0.0733451495908618,0.0957840457558632,0.105472357412106,0.782063722610474,0.182984083890915,0.0592774711549282,0.154666811227798,22.325374,131818.890625,152140.578125,154153.375,156232.421875,155996.203125,0.132599517703056,480267.3125,1.1258020401001,1.03905189037323,23.5716666666667
COL,Colombia,1974,2556.91,144000.296875,187009.546875,162374.34375,164267.015625,0.0189637709408999,615392.8125,,0.789165914058685,0.087457463145256,0.261825263500214,-0.0475379750132561,-0.141317754983902,0.0504070706665516,0.683380782604218,0.777966380119324,0.0299219097942114,6.45365953445435,1.72909271717072,0.166036397218704,0.450060665607452,0.105265054687678,0.102805778384209,0.106855764985085,0.0806146493543016,0.105624578893185,0.12041562783383,0.906935155391693,0.204535409808159,0.0704910457134247,0.171099185943604,22.833469,138839.046875,165367.75,164772.9375,165209.140625,168423.625,0.140399545431137,507448.3125,1.13580071926117,1.07750713825226,26.0616666666667
COL,Colombia,1975,2545.32,154370.640625,190594.234375,172932.9375,174438.25,0.0190297923982143,628079.6875,,0.798319518566132,0.0866391211748123,0.2076585739851,-0.0388154983520508,-0.100504234433174,0.0467025265097618,0.706388533115387,0.778883635997772,0.0301188081502914,6.82159805297852,1.73889756202698,0.16117325425148,0.452930808067322,0.105191727038917,0.103021532297134,0.106339387595654,0.0830246943716411,0.105421744287014,0.120478775911454,0.837960660457611,0.220766499638557,0.0739717930555344,0.179818585515022,23.344644,142875.875,161258.953125,175313.984375,169047.390625,178882.5625,0.147279366850853,531400.4375,1.10354673862457,0.997716963291168,30.9275
COL,Colombia,1976,2533.79,164311.390625,202564.625,185953.03125,185748.28125,0.0185642186552286,632075.9375,,0.799951612949371,0.0846401080489159,0.205941259860992,-0.0401248782873154,-0.0910280421376228,0.0406199879944325,0.728417336940765,0.792861223220825,0.0304098557680845,7.04112052917481,1.74875795841217,0.16327266395092,0.444610804319382,0.113374044476534,0.110846117138863,0.11579854786396,0.086954113050735,0.115926206111908,0.137071053647253,0.908722162246704,0.229180723428726,0.0857499986886978,0.231227234005928,23.85881,152486.015625,173010.359375,189046.703125,177040.5625,190858.734375,0.155490681529045,558505.75,1.10529041290283,1.0237101316452,34.695
COL,Colombia,1977,2522.3,171313.484375,214474.8125,197584.109375,194705.046875,0.0176501087844372,627163.625,,0.794706881046295,0.0851547196507454,0.221675470471382,-0.0413531810045242,-0.100655153393745,0.0404712818562985,0.750098347663879,0.817322790622711,0.030623123049736,7.35281133651733,1.75867426395416,0.172778591513634,0.441564679145813,0.135325478460451,0.131639376282692,0.138382077217102,0.0972387329615108,0.140428304672241,0.165144827005325,1.09813940525055,0.25190681219101,0.105833098292351,0.310029804706574,24.393494,158722.140625,184755.515625,200641.078125,184402.8125,199909.984375,0.163021415472031,584342.5625,1.09946990013123,1.04403364658356,36.7741666666667
COL,Colombia,1978,2510.87,185464.625,230383.21875,210769.859375,209196.609375,0.01680101826787,625262.25,,0.800015211105347,0.0865414068102837,0.214719489216805,-0.0513606704771519,-0.0992418676614761,0.0493264272809029,0.796156883239746,0.868195116519928,0.0307548400014639,7.53997898101807,1.76864683628082,0.153800159692764,0.468865245580673,0.150773089237839,0.147651597857475,0.15491583943367,0.118795552039843,0.156080886721611,0.184909242645873,1.16213738918304,0.263978242874146,0.132426366209984,0.29443895816803,24.950337,172142.671875,199700.546875,214331.390625,200021.546875,215069.953125,0.172154873609543,613581.9375,1.1439460515976,1.08245360851288,39.095
COL,Colombia,1979,2499.5,194662.9375,238553.65625,217086.234375,216864.046875,0.0166194308549166,629189.1875,,0.804160416126251,0.093466192483902,0.202388152480125,-0.0511154681444168,-0.100602596998215,0.051703292876482,0.808767855167389,0.88597184419632,0.0310240089893341,7.75586700439453,1.77867591381073,0.142354369163513,0.485348850488663,0.174209052742478,0.170515865087509,0.180770963430405,0.138740641213228,0.180956184864044,0.22625408165584,1.2256418466568,0.291669517755508,0.162424579262733,0.294351398944855,25.515626,180660.25,207099.1875,220641.21875,210780.921875,222936.28125,0.182043641805649,643011.5,1.154505610466,1.07508897781372,42.5483333333333
COL,Colombia,1980,2488.17,206461.578125,254212.265625,228326.546875,228474.46875,0.016466561704874,646320.0625,,0.8025963306427,0.101056434214115,0.208997905254364,-0.0653477236628532,-0.0980721637606621,0.0507691986858845,0.84183669090271,0.94304895401001,0.0313520804047585,7.88934707641602,1.78876197338104,0.136208280920982,0.494571834802628,0.197079984229175,0.19259937107563,0.205411717295647,0.1570141117796,0.205278739333153,0.260809006081324,1.34120941162109,0.312291294336319,0.189514294266701,0.34010574221611,26.104498,189898.53125,220429.25,230105.828125,219396.3125,233589.578125,0.194253653287888,677996.1875,1.15224993228912,1.09720540046692,47.2783333333333
COL,Colombia,1981,2475.24,209816.359375,263938.6875,227250.1875,229848.6875,0.0171991232782602,679079.5,,0.813709080219269,0.0991364642977715,0.235469445586205,-0.0710194632411003,-0.117561340332031,0.0402657985687256,0.800284147262573,0.921785891056061,0.0316368266940117,8.23940277099609,1.80154001712799,0.122690066695213,0.509342670440674,0.216966117596067,0.212920844554901,0.224889904260635,0.179717389598013,0.222347468137741,0.271290389469103,1.17841362953186,0.318502485752106,0.204808801412582,0.319436460733414,26.713267,195572.6875,232307.96875,228693.796875,224391.671875,234844.578125,0.206505671143532,714784,1.11741518974304,1.09641063213348,54.4891666666667
COL,Colombia,1982,2462.38,211228.671875,268220,229703.890625,231722.453125,0.0181134287267923,710758.4375,,0.814387142658234,0.0971717685461044,0.245946556329727,-0.0730935037136078,-0.124011851847172,0.0395998433232307,0.787133574485779,0.908340036869049,0.0318420380353928,8.37739658355713,1.81440949440002,0.118697345256805,0.512100636959076,0.231416724888959,0.228487491607666,0.238204434514046,0.20393781843083,0.236129403114319,0.274218608037548,1.1500563621521,0.322545200586319,0.212917357683182,0.3349829018116,27.338331,199032.46875,238428.359375,230557.328125,226519.84375,235883.421875,0.218343868851662,751304.5625,1.08733069896698,1.08471238613129,64.0858333333333
COL,Colombia,1983,2449.58,209986.421875,264725,228689.40625,231035.359375,0.0189959071576595,736721.9375,,0.818111658096314,0.0907813832163811,0.236927285790443,-0.0660893470048904,-0.122895553708076,0.0431646108627319,0.749775290489197,0.846269428730011,0.031869612634182,8.38828182220459,1.8273708820343,0.114504963159561,0.516733825206757,0.229056319496793,0.227985888719559,0.237816318869591,0.218339311031724,0.235401511192322,0.275527474223935,0.961097419261932,0.325296014547348,0.207045763731003,0.308937102556229,27.988173,199730.0625,237806.703125,229684.5,230085.171875,234781.953125,0.22929610311985,787105.4375,1.07672953605652,1.05473506450653,78.8575
COL,Colombia,1984,2436.85,213348.40625,264314.9375,234058.890625,235447.421875,0.0191439259797335,764693.3125,,0.818647503852844,0.087492860853672,0.216466695070267,-0.0596209056675434,-0.110481284558773,0.0474951267242432,0.727619290351868,0.793217122554779,0.0317449979484081,8.44988918304443,1.84042477607727,0.117251761257648,0.502374231815338,0.217544924652799,0.217889353632927,0.229535698890686,0.2211120855585,0.228182047605515,0.278287877676707,0.868934273719788,0.320025533437729,0.19974260032177,0.311478227376938,28.64269,205691.375,239734.171875,235779.109375,237794.59375,239723.953125,0.239596396684647,822389.8125,1.0839741230011,1.03573393821716,100.8175
COL,Colombia,1985,2424.19,215205.875,261230.3125,235028.40625,236214.734375,0.0190566647797823,790747.1875,,0.824235558509827,0.0868247672915459,0.194841489195824,-0.0540757142007351,-0.0996726527810097,0.0478465594351292,0.700291097164154,0.750316739082336,0.031453862786293,8.67510986328125,1.85357201099396,0.107822820544243,0.483181983232498,0.192306375741287,0.192669257521629,0.20850071310997,0.196114076825258,0.207453563809395,0.282527066237922,0.770153284072876,0.323379427194595,0.194787010550499,0.314268678426743,29.26847,210070.890625,237846.65625,236750.796875,245183.125,239662.625,0.247673451900482,853695.25,1.08384168148041,0.996491551399231,142.311666666667
COL,Colombia,1986,2411.6,220008.984375,267370.96875,254007.546875,250921.796875,0.019126595929265,816937.5625,,0.796855688095093,0.0799473375082016,0.188752040266991,-0.0454845912754536,-0.0782040953636169,0.0581336580216885,0.704510271549225,0.726577281951904,0.0311001371592283,8.96856594085693,1.86681318283081,0.121727421879768,0.454005360603333,0.178301500362687,0.17884173989296,0.193184211850166,0.184226448365057,0.195559948682785,0.259808757607873,0.779760420322418,0.337511420249939,0.182246997952461,0.350170224905014,29.879112,216496.265625,245851.78125,255636.578125,259462.765625,254742.734375,0.257852703332901,889512.25,1.10432171821594,0.991734147071838,194.260833333333
COL,Colombia,1987,2399.06,226088.328125,277515.8125,253969.671875,252648.796875,0.0189868435263634,841383.6875,,0.814513146877289,0.0803588405251503,0.203553199768066,-0.0445206388831139,-0.108305476605892,0.0544009245932102,0.677426218986511,0.72231125831604,0.0309445727616549,9.42428493499756,1.88014888763428,0.119797885417938,0.456234276294708,0.183319017523317,0.183915734291077,0.201114118099213,0.189964072086776,0.202165573835373,0.276722616440225,0.784535765647888,0.375883638858795,0.184573441743851,0.365563184022903,30.499467,225032.265625,258681.15625,255802.109375,273393.15625,256890.4375,0.268900185823441,924429.25,1.11098372936249,0.996290922164917,242.606666666667
COL,Colombia,1988,2386.6,233402.421875,288660.59375,260587.03125,260820.953125,0.0191464554518461,880290.0625,,0.813255846500397,0.0816201940178871,0.211862474679947,-0.0470533221960068,-0.108112834393978,0.048427626490593,0.66457611322403,0.720281720161438,0.0309615023434162,9.77682495117188,1.8935798406601,0.110139816999435,0.458047240972519,0.18795952044108,0.189063161611557,0.211310476064682,0.20005981626793,0.211120963096619,0.305279867563507,0.784674465656281,0.407843410968781,0.201549828052521,0.397929549217224,31.130524,234713.921875,272325.84375,262410.1875,284504.34375,265144.6875,0.281827419996262,966031,1.10730791091919,1.00454556941986,299.173333333333
COL,Colombia,1989,2374.2,239255.515625,289832.125,267629.40625,266819.71875,0.0194005556404591,910728.25,,0.815795600414276,0.0808979868888855,0.189553439617157,-0.0435966849327087,-0.0960884690284729,0.0534381158649921,0.650795817375183,0.697078227996826,0.0309768561273813,10.2558507919312,1.907106757164,0.107960395514965,0.459124714136124,0.184624056894584,0.1867755651474,0.207478687167168,0.20847190576906,0.208108320832253,0.305416058899153,0.706967949867249,0.430733233690262,0.199217349290848,0.402532070875168,31.776279,242844.109375,273604.09375,269649.71875,294217.59375,271348.3125,0.292627841234207,1001388.5625,1.0967276096344,0.966616034507752,382.566666666667
COL,Colombia,1990,2362.2,248487,296995.21875,280321.875,278673.71875,0.0193623322993517,932486.75,,0.819344818592072,0.0723323747515678,0.174068152904511,-0.0462295562028885,-0.0802812650799751,0.0607654452323914,0.658922016620636,0.693616032600403,0.0309660099446774,10.5054531097412,1.92073035240173,0.11555140465498,0.448406875133514,0.178919156923902,0.182336166501045,0.201757192611694,0.221042312874423,0.202950462698936,0.301242859779509,0.702157437801361,0.43379271030426,0.192461967468262,0.39950042963028,32.440069,250186.640625,278957.78125,279217.84375,306815.96875,280673.28125,0.302490890026093,1032796.1875,1.10994446277618,0.956451654434204,502.26
COL,Colombia,1991,2350.17,249798.015625,294103.6875,284770,278393.46875,0.0192199535667896,957555.625,,0.825353682041168,0.0719304010272026,0.159147679805756,-0.0384274050593376,-0.0721489861607552,0.0541447028517723,0.636743783950806,0.670207440853119,0.0308006200939417,11.1938276290894,1.94368135929108,0.121089838445187,0.44645556807518,0.186146287359983,0.189699083566666,0.205282181501389,0.230465005005259,0.209984108805656,0.293140661604649,0.710309505462647,0.464293003082275,0.190547794103622,0.482211798429489,33.098372,254525.796875,276815.8125,283889.75,312957.21875,282256.625,0.309167563915253,1057712.875,1.08397698402405,0.908714056015015,627.1525
COL,Colombia,1992,2338.21,256553.078125,319551.15625,293571.5625,294309.9375,0.0194067750126123,989813.3125,,0.798702776432037,0.0730077624320984,0.21405354142189,-0.0550056993961334,-0.0918504893779755,0.0610921308398247,0.641631841659546,0.692467272281647,0.030539384111762,11.3390913009644,1.96690678596497,0.115409083664417,0.472850859165192,0.223105059107346,0.228906035423279,0.235630914568901,0.292368590719659,0.235039725899696,0.263017236782921,0.75845330953598,0.412875533103943,0.217067435383797,0.3846515417099,33.760571,264145.1875,308166.4375,292602.8125,325616.09375,295638.09375,0.319046348333359,1090842.375,1.098837018013,0.985630214214325,680.385833333333
COL,Colombia,1993,2353.75,271977.34375,352038.65625,307433.6875,311687.09375,0.0201005227863789,1046966.875,,0.795312881469727,0.0772844702005386,0.25686439871788,-0.0760062709450722,-0.110727876424789,0.0572723522782326,0.638313472270966,0.711443185806274,0.0307814925909042,12.0534286499023,1.99040949344635,0.116614334285259,0.466528832912445,0.240554017374437,0.247381776571274,0.256139010190964,0.317644367722858,0.252643644809723,0.285888315189643,0.789826154708862,0.414904564619064,0.237175911664963,0.399048626422882,34.441473,282375.90625,344405.96875,306313.84375,344209.34375,314376.28125,0.339579522609711,1144227.5,1.08255255222321,1.02659296989441,786.346666666667
COL,Colombia,1994,2369.4,282538.46875,370784.28125,323908.84375,328452.75,0.0207109767943621,1104367.125,,0.778718590736389,0.0814917683601379,0.268671244382858,-0.0814787596464157,-0.109616577625275,0.0622137747704983,0.633299231529236,0.705048620700836,0.0314389280974865,12.5207500457764,2.0141932964325,0.108905322849751,0.502174377441406,0.282685760509823,0.290191918611527,0.298815548419952,0.361919269999312,0.294681638479233,0.326426009053907,0.81433516740799,0.445967465639114,0.270359337329865,0.417803525924683,35.12741,297330.28125,369033.0625,324819.4375,361926.96875,332418.59375,0.362216740846634,1204123.75,1.07127559185028,1.03525388240814,826.54
COL,Colombia,1995,2363.68,297143.90625,388386.4375,338183.84375,343069.75,0.0210461691021919,1154213.5,,0.786646783351898,0.0794858261942864,0.265959143638611,-0.0847777351737022,-0.114840008318424,0.0675259828567505,0.629550993442535,0.70427131652832,0.0319398269057274,13.0954647064209,2.03826117515564,0.110392153263092,0.495093882083893,0.30224532097283,0.312625527381897,0.323999762535095,0.415355144335975,0.319385409355164,0.361041482709794,0.876356184482575,0.477347165346146,0.294997453689575,0.440343409776688,35.804662,314142.9375,390295.625,339660.40625,380756,347616.46875,0.382401347160339,1261209.625,1.06746053695679,1.03705096244812,912.895
COL,Colombia,1996,2357.97,304549.4375,382946.34375,340422.875,343682.90625,0.0211153645068407,1199985.875,,0.793997287750244,0.0921376794576645,0.228108271956444,-0.0842781215906143,-0.0985609069466591,0.0685957670211792,0.604341268539429,0.665001809597015,0.0322057940065861,13.3001823425293,2.06261658668518,0.104405641555786,0.5050448179245,0.313083217834452,0.327553331851959,0.338075667619705,0.452249624971481,0.334868788719177,0.378952002315342,0.850539028644562,0.472311168909073,0.303589940071106,0.451642334461212,36.462745,326108.125,389044.03125,342555.6875,388583.8125,348982.5625,0.400461047887802,1314146,1.05135047435761,0.997614800930023,1036.6225
COL,Colombia,1997,2352.28,311348.9375,388927.0625,347551.875,350251.5625,0.0211384147405624,1244056.375,,0.783366620540619,0.105562910437584,0.221492618322372,-0.0964614972472191,-0.0887357443571091,0.0747751444578171,0.587802171707153,0.644662618637085,0.0324245169758797,13.5767011642456,2.0872631072998,0.107090674340725,0.503299832344055,0.339587182437349,0.355162918567657,0.363531738519669,0.470748218414429,0.360729724168777,0.397118931697638,0.886587619781494,0.45518559217453,0.314228773117065,0.440968722105026,37.121149,340172.875,401427.71875,351610.1875,401913.40625,357446.6875,0.417684495449066,1362791.625,1.0489387512207,0.992947459220886,1141.11666666667
COL,Colombia,1998,2346.6,304589.96875,376877.6875,337479.65625,341742.78125,0.0210135728120804,1283292.625,,0.781887471675873,0.109396785497665,0.211526691913605,-0.0967796221375465,-0.0836916267871857,0.0776602625846863,0.547700822353363,0.59299647808075,0.0325624123215675,13.5996885299683,2.11220407485962,0.105483919382095,0.500981271266937,0.3259021304012,0.339688092470169,0.345703035593033,0.438219871775196,0.341390520334244,0.371047453143418,0.810939133167267,0.443769782781601,0.283233910799027,0.407735139131546,37.792165,338950.8125,394803.46875,343946.15625,404203.40625,349630.1875,0.432230472564697,1403873.25,1.03129720687866,0.954698204994202,1426.42416666667
COL,Colombia,1999,2346.6,288709.5,333199.15625,322429.375,324188.15625,0.0202031806111336,1281810.375,,0.771761476993561,0.118800088763237,0.137234047055244,-0.0767567679286003,-0.0427736528217793,0.0917347967624664,0.511536121368408,0.51082193851471,0.0324068702757359,13.3980197906494,2.13744306564331,0.101070038974285,0.495707422494888,0.298234233762643,0.312700092792511,0.316989570856094,0.406674718666871,0.31526979804039,0.344825454089558,0.708156287670136,0.428361296653748,0.254743993282318,0.390628457069397,38.454863,325551,350721.6875,328252.03125,387210.65625,330969.90625,0.434130489826202,1408990.125,0.987275063991547,0.847529470920563,1756.68583333333
COL,Colombia,2000,2346.6,289635.59375,340696.84375,333960,334099.28125,0.0190092325210571,1280866.625,,0.752857506275177,0.114057183265686,0.152832552790642,-0.0862070620059967,-0.034295380115509,0.10075518488884,0.503958761692047,0.493441820144653,0.0320723913609982,14.2371225357056,2.16298365592957,0.115255422890186,0.476693034172058,0.281726706528571,0.294858247041702,0.297130525112152,0.381535663174479,0.297006636857986,0.310019628790618,0.734415173530579,0.408204853534699,0.231731414794922,0.390895068645477,39.089934,330733.875,361711.375,339841.0625,398536,341218.125,0.435669600963593,1412782.5,0.979115307331085,0.84222811460495,2087.91833333333
COL,Colombia,2001,2346.6,291502.40625,347498.28125,332827.15625,335353.34375,0.0185103956609964,1301964,,0.754238247871399,0.115001410245895,0.166975721716881,-0.0969178453087807,-0.038762204349041,0.0994646996259689,0.498717546463013,0.495020121335983,0.0318518243730068,14.3336715698242,2.18431115150452,0.112716175615788,0.482329457998276,0.279668533480008,0.291985809803009,0.293143421411514,0.372768916555596,0.290935218334198,0.299169666625892,0.716923296451569,0.394451469182968,0.223525404930115,0.368795782327652,39.709262,336227.59375,371537.8125,337960.9375,405223.03125,343041.9375,0.440153002738953,1423465.625,0.982415735721588,0.853700459003449,2299.89333333333
COL,Colombia,2002,2438.13,293275.1875,355829.78125,339658.71875,342020.59375,0.0187536310404539,1334128.375,,0.746502459049225,0.11097564548254,0.182897120714188,-0.0937937721610069,-0.0394660606980324,0.0928845554590225,0.480880856513977,0.475527763366699,0.0317601077258587,14.6815271377563,2.20584893226624,0.111620113253593,0.488565623760223,0.274488456559304,0.286305904388428,0.286502033472061,0.36579849469417,0.284523576498032,0.287421585275964,0.656479716300964,0.395579874515533,0.214910134673119,0.374506622552872,40.32468,341481.96875,382550.46875,344104.6875,415369.71875,347626,0.447636365890503,1442765.875,0.9640012383461,0.841458678245544,2504.68083333333
COL,Colombia,2003,2418.88,298953.15625,367945.53125,350762.625,353501.125,0.0188663620501757,1375948.625,,0.735075354576111,0.110616847872734,0.195168733596802,-0.0941097289323807,-0.0406030081212521,0.0938517972826958,0.477440595626831,0.470839858055115,0.0317620821297169,15.246301651001,2.22759914398193,0.116411626338959,0.476767063140869,0.256954423309944,0.267017841339111,0.268082708120346,0.333891576237087,0.26600593328476,0.272696998813116,0.601561427116394,0.417237490415573,0.198825895786285,0.394620656967163,40.937429,350907.53125,398945.875,355564.625,431645.03125,360209.75,0.459551811218262,1471821.375,0.969526171684265,0.849274396896362,2877.54333333333
COL,Colombia,2004,2404.5,308506.625,384842.625,370578.75,370891.65625,0.0191529896110296,1435891,,0.719932317733765,0.11186483502388,0.205817490816116,-0.108371205627918,-0.0353115312755108,0.106068082153797,0.478063493967056,0.467356741428375,0.0318107418715954,15.8290681838989,2.24956393241882,0.12090178579092,0.467858701944351,0.300973373468846,0.31309387087822,0.313930004835129,0.391098246305824,0.313665151596069,0.317309186760254,0.690713346004486,0.425425350666046,0.233872652053833,0.42526125907898,41.543171,365922.6875,421265.84375,375975.0625,454664.78125,377985.59375,0.4730464220047,1508649.5,0.986296474933624,0.866111278533936,2628.36833333333
COL,Colombia,2005,2416.1,325189.3125,410899.90625,397079.125,398696.34375,0.0198949705809355,1497947.375,0.722477262773352,0.702436566352844,0.113194935023785,0.214977145195007,-0.117726199328899,-0.0347118526697159,0.121829427778721,0.484558194875717,0.462317913770676,0.0319438874721527,16.4764575958252,2.27174520492554,0.125682160258293,0.46635890007019,0.352841686333781,0.366361111402512,0.366678863763809,0.450256539223476,0.365191519260407,0.367884496329744,0.759342074394226,0.451757878065109,0.271968096494675,0.436260133981705,42.128977,381465.0625,446271.6875,396235.59375,476063.84375,404037.28125,0.491771310567856,1556119.125,0.986049354076386,0.876060485839844,2321.13166666667
COL,Colombia,2006,2444.57,353113.53125,450542.09375,432447.6875,435110.53125,0.0208078548312187,1581870.125,,0.696338415145874,0.115210592746735,0.223916783928871,-0.128118053078651,-0.0308928415179253,0.123545125126839,0.499276548624039,0.482373237609863,0.0324202068150044,17.0571823120117,2.29414510726929,0.129578426480293,0.468655347824097,0.35972563564572,0.372257173061371,0.37413302063942,0.447998407173228,0.371843338012695,0.380931727886849,0.758085191249847,0.469319194555283,0.27581849694252,0.453736752271652,42.691084,405003.6875,483735.90625,434492.96875,508040.375,442369.9375,0.519913554191589,1620708.875,0.995081961154938,0.897987425327301,2358.59460526316
COL,Colombia,2007,2473.38,385112.40625,495429.03125,475310.96875,478453.6875,0.0220206025987864,1691187,,0.689753890037537,0.115156628191471,0.230569064617157,-0.135229453444481,-0.028236411511898,0.127986267209053,0.510812699794769,0.498631507158279,0.0331652835011482,17.972843170166,2.31676602363586,0.131150439381599,0.473968327045441,0.418990894080519,0.432571828365326,0.433883398771286,0.513917620089772,0.431033432483673,0.438462084041202,0.857401847839356,0.508447051048279,0.321065783500671,0.489770323038101,43.235374,430162.40625,523765.375,479058.875,542273.125,487828.5,0.554438710212708,1702756.625,0.991531789302826,0.90766716003418,2077.81095833333
COL,Colombia,2008,2502.52,414169,534370.1875,519065.71875,525248.5625,0.023430148139596,1791755,,0.672715902328491,0.115804046392441,0.228846296668053,-0.13092140853405,-0.0210601575672627,0.134615227580071,0.534460961818695,0.516332983970642,0.0339446291327477,18.2545528411865,2.3396098613739,0.132309660315514,0.462066918611527,0.453540663316287,0.463892936706543,0.467193514108658,0.524030209736382,0.461694121360779,0.47856613173714,0.945929944515228,0.576864719390869,0.363226860761642,0.532142102718353,43.758808,448286.25,551539.4375,520168.78125,560078.4375,536051.8125,0.584380567073822,1771569,0.978699862957001,0.913436830043793,1965.1375
COL,Colombia,2009,2460.84,434323.03125,543729.125,531467.5,536269.375,0.0250085666775703,1889937.5,,0.683634579181671,0.126262560486794,0.204013362526894,-0.113111019134521,-0.0228791460394859,0.122079692780972,0.526802182197571,0.518108427524567,0.0345268361270428,18.4297657012939,2.36267900466919,0.121652491390705,0.472745656967163,0.421773856628724,0.429905325174332,0.43740901350975,0.473932325844547,0.433492302894592,0.46719727190047,0.825277030467987,0.542346954345703,0.343505203723907,0.501820504665375,44.271541,458221.0625,552956.1875,535489.125,566461.3125,545841.5,0.610531508922577,1841114.875,0.965880930423737,0.893604516983032,2157.59833333333
COL,Colombia,2010,2453.9,472504.40625,589013.625,579835.3125,588043.4375,0.0265545379370451,1993335.625,,0.673858284950256,0.129661276936531,0.198130279779434,-0.124323643743992,-0.0128169693052769,0.135490760207176,0.545758366584778,0.526525616645813,0.0349426418542862,18.8913440704346,2.38597559928894,0.130647718906403,0.468743205070496,0.476708834738934,0.483217865228653,0.494103282690048,0.51704570708855,0.487206399440765,0.538249143607568,0.918922364711762,0.556473672389984,0.383561372756958,0.499777883291245,44.777319,481510.25,586304.4375,583368.4375,591921.8125,601198.625,0.639556288719177,1916421.25,0.970189154148102,0.910786390304565,1898.9975
COL,Colombia,2011,2435.02,516872.6875,652753.125,646819.125,659983.75,0.0276480969041586,2100901,0.658012776605076,0.652674913406372,0.130484834313393,0.205884486436844,-0.140821814537048,-0.0159769058227539,0.167754516005516,0.590604722499847,0.560483992099762,0.0356861613690853,19.4976921081543,2.41068816184998,0.146789968013763,0.445209413766861,0.502132986537878,0.504982590675354,0.517866790294647,0.519236092057205,0.507536947727203,0.566876726356422,1.05139100551605,0.588280081748962,0.410702019929886,0.514414370059967,45.259614,508801.0625,635496.3125,648695.0625,633047.9375,671794,0.676911354064941,2002981.125,0.990511417388916,0.94240415096283,1848.01666666667
COL,Colombia,2012,2419.69,544182.25,676341.625,668237.625,680812.5,0.0266869533807039,2095909,0.655710355576127,0.665282547473908,0.134030446410179,0.194120064377785,-0.148084074258804,-0.0180238541215658,0.172674849629402,0.601872444152832,0.575127363204956,0.0365020483732224,19.9761848449707,2.43565678596497,0.143027812242508,0.455729424953461,0.537153359969346,0.538875877857208,0.554729521274567,0.547425947008852,0.544483423233032,0.620008693944199,1.13670361042023,0.576168417930603,0.459913104772568,0.512708604335785,45.71581,536748.625,666672,672777.625,657816.75,700778.5625,0.709914863109589,2086343.625,0.990017950534821,0.950936794281006,1798.01166666667
