date,year,quarter,gap_viog,gap_inv_viog,gap_bhp,gap_cf,gap_bk,gap_bw,gap_kalman,source,gap_ref
1990-10-01,1990,4,-0.010294450934972943,-0.003159428247519358,-0.005982590077689309,-0.005304493196286231,-0.003178421664792097,-0.007610207101853561,-0.0002827957108682,FRED/CBO,-0.02310137568238879
1991-01-01,1991,1,-0.019049467546178533,-0.0067136453039022825,-0.01510768649862726,-0.011334410513459403,-0.0117856205062008,-0.016409112666194048,-0.0007805490603356446,FRED/CBO,-0.03421632321542667
1991-04-01,1991,2,-0.01918474600401332,-0.006788038143781705,-0.011919098818211182,-0.015256076229306359,-0.01766174635483786,-0.012754914536545314,-0.000675709223626697,FRED/CBO,-0.03274724014775465
1991-07-01,1991,3,-0.01957884053552128,-0.006810501495102983,-0.011689451015296726,-0.015109303043271183,-0.01931646468070447,-0.011911792167873969,-0.0005768348866155293,FRED/CBO,-0.03392814540458566
1991-10-01,1991,4,-0.019445412305421073,-0.0065081596363967265,-0.013318431285384236,-0.010360827479765078,-0.016693551796111095,-0.012793852137120254,-0.0004894976506779614,FRED/CBO,-0.03666794991006661
1992-01-01,1992,1,-0.013183684913091298,-0.0037942674323865333,-0.0068639863905932685,-0.0025892796033737397,-0.011504236382572586,-0.0054945888491175765,-6.640265780610832e-05,FRED/CBO,-0.031012974102502255
1992-04-01,1992,2,-0.007810173092936523,-0.0014695326634033279,-0.001874351695901666,0.0049672212009372885,-0.006439521031646578,0.0003795845360929917,0.0002712995933400464,FRED/CBO,-0.02653551750346317
1992-07-01,1992,3,-0.004094731456778078,8.037219503975734e-05,0.0018185435305237974,0.009555162253475302,-0.0034907467861327035,0.004929488782391189,0.0004500174227164422,FRED/CBO,-0.023141186451127282
1992-10-01,1992,4,-0.0013716199227307158,0.0010618908468220667,0.00572108275810379,0.01032074780098391,-0.0033665018259529944,0.009595908525897201,0.00048074982261248067,FRED/CBO,-0.019268926604434355
1993-01-01,1993,1,-0.005009288717120697,-0.0005083230789590942,0.0005969941099994713,0.008735791019240935,-0.005118430219836156,0.005086716029138572,5.237842439065332e-05,FRED/CBO,-0.024165404850771566
1993-04-01,1993,2,-0.0062723075906134795,-0.001195451625472188,-0.0007057723033287999,0.007129930658150485,-0.0070280458377514066,0.004211925589844512,-0.00024684824776066705,FRED/CBO,-0.025041768221667482
1993-07-01,1993,3,-0.007753478957894799,-0.0018736361498081777,-0.003358284593890204,0.0074319543268703825,-0.0075322280132930075,0.001771448343601989,-0.00047921266288497577,FRED/CBO,-0.027017017989447112
1993-10-01,1993,4,-0.0031179431319952045,-0.00010396652597499667,0.0024466877665165754,0.009772043290904975,-0.005625884042020246,0.0075505001526359194,-0.00024124867169739161,FRED/CBO,-0.020279511204627454
1994-01-01,1994,1,-0.0005536890158452934,0.0009666738163218724,0.0041320139669647205,0.012883605342452142,-0.001786758176601566,0.008952335617356866,-4.315064455617801e-05,FRED/CBO,-0.017403029845809215
1994-04-01,1994,2,0.004059586309081098,0.0027971111295777007,0.009377623646514621,0.014760311090414646,0.0021840960987056235,0.01365050660361078,0.00030511083317819043,FRED/CBO,-0.010720566473056081
1994-07-01,1994,3,0.002903795580486701,0.0023541888193090443,0.006767592180809245,0.014214236337274144,0.0037510645896485784,0.010238519936992319,0.0003167552036948962,FRED/CBO,-0.0117173624963538
1994-10-01,1994,4,0.004002089090038297,0.00261058000400638,0.009500822386012686,0.010851846185301994,0.0018230974915134368,0.01194926506534344,0.0004392996169002572,FRED/CBO,-0.007160486001964728
1995-01-01,1995,1,-0.0006561956961039783,0.0005796208875654685,0.004163074099629682,0.00564001473958875,-0.002454987253280194,0.005420548340651976,0.00017161188574377206,FRED/CBO,-0.010428616219078535
1995-04-01,1995,2,-0.005946494497029775,-0.0017244344157827385,-0.001974921709321009,-0.00023966447580825445,-0.006984442597836704,-0.0020034685711074474,-0.00016296243574132063,FRED/CBO,-0.014280938780428798
1995-07-01,1995,3,-0.007492801595855525,-0.0025751233495903136,-0.002878776969517105,-0.005510140812331699,-0.009866802593176516,-0.004205621132872039,-0.0002641342334026575,FRED/CBO,-0.012616900822932209
1995-10-01,1995,4,-0.009591651737641982,-0.003550952457763046,-0.00575528521709856,-0.00932956463746848,-0.010661473323123616,-0.008313788079275852,-0.0003713591092502355,FRED/CBO,-0.012757246410671996
1996-01-01,1996,1,-0.010788259607780404,-0.004114707410925789,-0.008208790191275739,-0.011432570728908686,-0.010093668249698595,-0.011860401624703698,-0.0003825610459138318,FRED/CBO,-0.012263295340241953
1996-04-01,1996,2,-0.006074645499831277,-0.002405517522545253,-0.0018420093292963458,-0.012009337875371173,-0.008872339753470015,-0.0063898734150065195,-1.99838426180321e-05,FRED/CBO,-0.003064438898212174
1996-07-01,1996,3,-0.006162305752791752,-0.00250124632551163,-0.0033155847029959773,-0.011906583039227314,-0.007684694028009531,-0.00852359214343501,2.30897004183106e-05,FRED/CBO,-0.0019369569232736694
1996-10-01,1996,4,-0.0055336714936427,-0.0023546755171075517,-0.0035830810857966355,-0.011678415377947005,-0.006714396248307608,-0.009183866773282645,4.879775170429923e-05,FRED/CBO,0.00015039573508346393
1997-01-01,1997,1,-0.007553559416672684,-0.003194493999414405,-0.007898523031867555,-0.011726423154518884,-0.006027784858193996,-0.01360500891475347,-8.556432256234814e-05,FRED/CBO,-0.0020746945050813537
1997-04-01,1997,2,-0.0033862335200272042,-0.0016911673484187872,-0.0022696876144010503,-0.011778280703046207,-0.0053225610634974885,-0.007787616140191744,0.00016296842919416576,FRED/CBO,0.005399464406785626
1997-07-01,1997,3,-0.0017938313038801112,-0.0011582337736619763,-0.0007362041735348157,-0.01159151578483808,-0.004785157809173768,-0.0057847867744431625,0.00022892925274042852,FRED/CBO,0.008453268787453894
1997-10-01,1997,4,-0.0024965482523757743,-0.0015126677633041652,-0.003061126488869803,-0.010778147101886404,-0.004140444414368005,-0.007383087068644656,8.058312201342233e-05,FRED/CBO,0.007380157037053081
1998-01-01,1998,1,-0.0021184428877774053,-0.001468367889721378,-0.003910149170753385,-0.009161704632020928,-0.003245227805994233,-0.007278870725395237,-5.4306369888124095e-05,FRED/CBO,0.007511294001785629
1998-04-01,1998,2,-0.001982595113977581,-0.0014802939627092115,-0.005341999825882127,-0.006933074835103525,-0.0019146948123882623,-0.0075727656562172285,-0.0002021695267302448,FRED/CBO,0.006693395614300712
1998-07-01,1998,3,0.0003847282637412519,-0.0006121279926567524,-0.0033282695901153403,-0.004322993094072913,-0.00018138281205004603,-0.004290526558126118,-0.00018575298247291983,FRED/CBO,0.009029908805302966
1998-10-01,1998,4,0.00518386259162007,0.0011931895557726335,0.0025497403539862518,-0.001452317800998415,0.0019083820365164428,0.0029182525899944523,-1.794113466679903e-05,FRED/CBO,0.014871455722984095
1999-01-01,1999,1,0.006051022339617518,0.001542642017826168,0.0021405405441026204,0.0018169389149598203,0.004254409691037964,0.0038243230594439126,-0.00011294345406298589,FRED/CBO,0.013977604607354976
1999-04-01,1999,2,0.006544022303254238,0.0017890416122998687,0.0010630951422090362,0.005790201361083547,0.006895664439943161,0.003971147780594819,-0.00022367724817584644,FRED/CBO,0.01198767171006132
1999-07-01,1999,3,0.01037296262597387,0.003357106088360595,0.005273062118085647,0.010505522972747983,0.009932427436075031,0.009240988943453488,-6.127545768386256e-05,FRED/CBO,0.014799339044369475
1999-10-01,1999,4,0.01641969661291931,0.005818281497521838,0.013134034821320029,0.015516331922006188,0.01352303433374935,0.0179249002277313,0.0002934689091595999,FRED/CBO,0.02069177071327033
2000-01-01,2000,1,0.01468506515522705,0.005435568554672088,0.008864514300274351,0.0201132663124568,0.017454532616367757,0.014178370176541222,0.00022599358108443823,FRED/CBO,0.013939042073314312
2000-04-01,2000,2,0.021444725692198574,0.008170041000775896,0.01952189437676566,0.02247087054523078,0.019880387102693575,0.025020646265048185,0.000701879934347005,FRED/CBO,0.0218918928021683
2000-07-01,2000,3,0.01684968759459693,0.006610739292314705,0.013633954201690557,0.0221386767813172,0.019472941334296223,0.018958601727483426,0.0005080089546947164,FRED/CBO,0.013273715022739552
2000-10-01,2000,4,0.01420635856741903,0.005649848560127069,0.01311242391275158,0.01836118639196016,0.014944761061476797,0.01792096306947677,0.0004353402499166492,FRED/CBO,0.010087103142682352
2001-01-01,2001,1,0.00521378667709449,0.0022941517884262908,0.003767051570493507,0.01230446818926545,0.0079100101294447,0.007761475724430866,2.2100140512293365e-05,FRED/CBO,-0.0017667015986937429
2001-04-01,2001,2,0.0021253259219360388,0.0011297682766109318,0.004101739841056329,0.005489452149111784,0.0009310998214022703,0.007054505810705436,-9.134625313933498e-06,FRED/CBO,-0.003677487988468897
2001-07-01,2001,3,-0.006555349530941612,-0.002031469247768314,-0.005648511645613752,-0.00013945911953783252,-0.0037672671248198952,-0.003885168938607464,-0.0003576216422160883,FRED/CBO,-0.015307972495390842
2001-10-01,2001,4,-0.010142305764627935,-0.0032374212448118556,-0.008617807535717503,-0.0038736975681512575,-0.006023551157515072,-0.008101472350231731,-0.00036810690988353656,FRED/CBO,-0.01972880398545307
2002-01-01,2002,1,-0.00981695249778447,-0.002976331348197192,-0.0062144474850551745,-0.006193084890902867,-0.0073845366305835825,-0.006920037802558454,-0.00011267793836644557,FRED/CBO,-0.018280438976193025
2002-04-01,2002,2,-0.01086988630574659,-0.0032846186869956995,-0.006114540791230638,-0.00839838661729786,-0.00943306715246095,-0.007947019328375049,1.715337494267999e-05,FRED/CBO,-0.01868352519894856
2002-07-01,2002,3,-0.013515665187068038,-0.004279868499004635,-0.00838307625164525,-0.0113253636046462,-0.012239519649991593,-0.011185576543422115,-5.356760856756182e-05,FRED/CBO,-0.021036864670147537
2002-10-01,2002,4,-0.01787474820255852,-0.005957930116043286,-0.013682939489218171,-0.014556047024491647,-0.014615123325175006,-0.017244816683529507,-0.0003161508846289962,FRED/CBO,-0.02598184182815011
2003-01-01,2003,1,-0.019320698431808836,-0.006542079102283438,-0.015472855339844216,-0.01652935221518881,-0.015006785196170824,-0.019542128477191056,-0.00043090454784255883,FRED/CBO,-0.02702262106940445
2003-04-01,2003,2,-0.017562852675503393,-0.005876170988441842,-0.013857765396849686,-0.01590665262583002,-0.01272294643809957,-0.018163409898793503,-0.00032913389059707754,FRED/CBO,-0.02434337482510429
2003-07-01,2003,3,-0.010257656088979772,-0.0031668313254691327,-0.00490338064591711,-0.012663936852055357,-0.00847860070501305,-0.009180736571593684,9.664457046554276e-05,FRED/CBO,-0.013989672918830465
2003-10-01,2003,4,-0.005931486306446132,-0.0015863341450437218,-0.001237694203760853,-0.00850733110185331,-0.003978808227769193,-0.00525062967932044,0.00027024501301475823,FRED/CBO,-0.008730683445902443
2004-01-01,2004,1,-0.005629016420408917,-0.0015483800545670334,-0.003486762622648243,-0.0053386456962307705,-0.0007058356268796473,-0.007033209203362034,0.00012673845386856897,FRED/CBO,-0.009323717928639397
2004-04-01,2004,2,-0.004687937788336427,-0.0013282930270879234,-0.003762648931902035,-0.0040784194099767745,0.0010034198696473595,-0.006673683362800276,2.212438255000393e-05,FRED/CBO,-0.00792429430183006
2004-07-01,2004,3,-0.003165079138589988,-0.0008895842138034737,-0.002409923140408665,-0.004110345561347373,0.001658089716061184,-0.004553556397231873,9.888718642159233e-06,FRED/CBO,-0.005024429358494231
2004-10-01,2004,4,-0.001038421997721528,-0.0001984854736161168,-0.00014544530622906393,-0.0038565249342603636,0.0023431346778757245,-0.0014314108781565693,7.4165406989124e-05,FRED/CBO,-0.0013646445695627563
2005-01-01,2005,1,0.002159688861926412,0.0008973580078688315,0.0032064305892891554,-0.002176310309588203,0.0037988364815610964,0.0028238463351026866,0.0001852602195260289,FRED/CBO,0.0033193812475111883
2005-04-01,2005,2,0.0020074828889189433,0.0007902124749037398,0.0006662806075308225,0.0007324890501614334,0.005940071120747348,0.001188926776089616,6.018052128275997e-05,FRED/CBO,0.002006137067549929
2005-07-01,2005,3,0.0038390954794831345,0.0014030544051220062,0.0014813417151948727,0.0036493106753727744,0.007909193379040502,0.0028732865113081374,5.293229894398621e-05,FRED/CBO,0.0037865949718778324
2005-10-01,2005,4,0.004217947455675386,0.0015110342986872638,0.0005943034201187913,0.005409979527698283,0.009443782174541226,0.0027822486028270532,-3.0718619736802566e-06,FRED/CBO,0.0035630469252883046
2006-01-01,2006,1,0.009317191784736778,0.003320513211010123,0.00796857401301665,0.0058048725951085345,0.01077856496234908,0.010843005376875325,0.0002190321967372455,FRED/CBO,0.011242586416594591
2006-04-01,2006,2,0.007722154669682624,0.002691811963313029,0.0049876918708609,0.005767340586775305,0.012049986165099114,0.008401648190472955,-1.8656743275613508e-05,FRED/CBO,0.008114572489187566
2006-07-01,2006,3,0.00579318622711078,0.0019317266935772182,0.001685223256911783,0.006221335691890317,0.012763182757922209,0.005466206109137062,-0.0003003656731372928,FRED/CBO,0.004283301043869869
2006-10-01,2006,4,0.008441054778252521,0.0028607390320321002,0.005932504388917792,0.00751678609845996,0.012693799581574794,0.009888098847955717,-0.00024462266799929466,FRED/CBO,0.007592014775365641
2007-01-01,2007,1,0.008072555034695839,0.002807058069034696,0.0053754774370737834,0.009549707681093977,0.012875949841816947,0.009292407488494803,-0.00026302495659713543,FRED/CBO,0.005465192986914502
2007-04-01,2007,2,0.010367008582798931,0.0038518211916205303,0.008913601138305083,0.011969949797155266,0.01468647712073512,0.012564589758435218,-3.3751985739627344e-06,FRED/CBO,0.006763632062963154
2007-07-01,2007,3,0.012987707339730648,0.005150900043149775,0.012736678217445174,0.014653996844549155,0.018435628857861985,0.015886200623565827,0.00038110171851002406,FRED/CBO,0.007681454430393586
2007-10-01,2007,4,0.01580197945889772,0.006563161767749293,0.01723583690101549,0.017076631839728407,0.022273703256558974,0.01965266882426242,0.0008201141559567304,FRED/CBO,0.008725746089632835
2008-01-01,2008,1,0.011699469038388699,0.005439387931682305,0.01210800420648006,0.017888056382137307,0.023216762121821333,0.013585276882894348,0.0008565430326097356,FRED/CBO,-0.00031775285403590203
2008-04-01,2008,2,0.011977012426143574,0.005737592958672266,0.01719677013205434,0.014430053140221943,0.018086775330646176,0.01758101664870182,0.0011348784701148418,FRED/CBO,0.000622496153983576
2008-07-01,2008,3,0.0035438776937528615,0.0026829054767265603,0.011591038978250978,0.005537158898176742,0.00706562669224553,0.010802083429945597,0.000763032618010584,FRED/CBO,-0.009182485291333364
2008-10-01,2008,4,-0.016625309352710005,-0.004741929898955277,-0.010676895884570214,-0.00790230659389124,-0.007298805994885527,-0.012615698601544878,-0.00043616831404058587,FRED/CBO,-0.035482854666122776
2009-01-01,2009,1,-0.03014672074811564,-0.009723542369119542,-0.022660445613336577,-0.021626497995494987,-0.020506514057933245,-0.025602030578374624,-0.0012027382074482063,FRED/CBO,-0.05107325971684595
2009-04-01,2009,2,-0.03532916035591427,-0.01149557751643826,-0.02484526778765961,-0.02968274267339055,-0.02792978477654451,-0.028540009307855385,-0.0013519097095926469,FRED/CBO,-0.056352147326368396
2009-07-01,2009,3,-0.034171722480319744,-0.010774292276751751,-0.02208349777127694,-0.028718305148553114,-0.027567192774753835,-0.026222141903547325,-0.0010625239894750393,FRED/CBO,-0.05610258847750238
2009-10-01,2009,4,-0.02613779141473671,-0.007499939369100872,-0.012749207419721742,-0.019965527912157555,-0.02074215345018615,-0.017009430542515247,-0.00040653873752383163,FRED/CBO,-0.04872517656233555
2010-01-01,2010,1,-0.020925773725570807,-0.005244414603806646,-0.009520051728962642,-0.008843215610014,-0.011867331132476622,-0.013607352299111142,-7.492617726256867e-07,FRED/CBO,-0.046992261051315154
2010-04-01,2010,2,-0.013935188210357552,-0.002500263348998999,-0.0021223721507208637,-0.0008518445380758521,-0.005083297608550197,-0.005792911201034201,0.0004411670168025239,FRED/CBO,-0.04068995079828497
2010-07-01,2010,3,-0.0101180786381736,-0.0010550742449826345,0.0028920707109687527,0.001429510209089102,-0.002545632031690559,-0.0001843827102394613,0.0006271763515695028,FRED/CBO,-0.03647254163803737
2010-10-01,2010,4,-0.009345365857051036,-0.0008653860768337296,0.004961961012094562,-0.00011118691969080885,-0.003531539471429923,0.0025893473758404895,0.0005216562087220211,FRED/CBO,-0.03489211931135472
2011-01-01,2011,1,-0.013596907311150375,-0.002507848468454199,-0.0009588210889628357,-0.0014571521837947188,-0.005395775553052928,-0.0025762261705892797,2.9481857769297903e-05,FRED/CBO,-0.04103346200926872
2011-04-01,2011,2,-0.01141871331440747,-0.0018736457050980704,0.001919401540259713,0.00010983234970574074,-0.0054106782803025055,0.0010638439568086966,-9.89261872028635e-05,FRED/CBO,-0.03814282703939931
2011-07-01,2011,3,-0.01308888061340241,-0.002464060584495442,-0.002685966109403637,0.004072121252381322,-0.0034670391635795994,-0.0028148475895797276,-0.0003685636689532146,FRED/CBO,-0.04252312916549528
2011-10-01,2011,4,-0.007630921897442633,-0.0004978420988166476,0.003946235251254038,0.007613802713402507,-0.0008852531102174765,0.004475549017694647,-7.50693050353135e-05,FRED/CBO,-0.03545353143363883
2012-01-01,2012,1,-0.00479023992291161,0.0005714679440700365,0.007308579615530775,0.008543492563756416,0.0009499288593168842,0.008394133212858534,0.00016261240338444338,FRED/CBO,-0.03147852902131021
2012-04-01,2012,2,-0.005055693180198162,0.0005033052407519278,0.006851114835146888,0.007065024666149,0.0011817641470788232,0.008369445781493567,0.00021346560834345496,FRED/CBO,-0.031208050224275752
2012-07-01,2012,3,-0.0075412278783897335,-0.00040058029248868365,0.0033996277906158667,0.005157010999219835,-0.00014547291165101228,0.005223349691542367,8.676229316151307e-05,FRED/CBO,-0.03381580814295759
2012-10-01,2012,4,-0.010431670022107653,-0.001466554771976547,-0.0008752796770234994,0.004401883490539049,-0.002124717336899451,0.0011382487596787172,-8.750267411983259e-05,FRED/CBO,-0.037131318498328625
2013-01-01,2013,1,-0.008450829005248295,-0.0008671342839878804,0.0022341274656216825,0.0044342228416347496,-0.0037908825095325227,0.004341828505152634,2.030129361152433e-05,FRED/CBO,-0.03296856315397534
2013-04-01,2013,2,-0.011151221172156056,-0.0018565806466188661,-0.0020429869988891625,0.0036516054789998975,-0.004751656924382175,8.233143294766876e-05,-0.00014595000261508062,FRED/CBO,-0.03609651969101968
2013-07-01,2013,3,-0.010038822190985286,-0.0015547881970192634,5.0434368800367224e-05,0.0010745941702552386,-0.005071778455409515,0.0021398812967685643,-8.809760417705093e-05,FRED/CBO,-0.03274606620615117
2013-10-01,2013,4,-0.009519345637379217,-0.0014778941195583428,0.0012451956840990874,-0.002086410776552583,-0.005018233676070238,0.0032634221987599688,-9.303499730428655e-05,FRED/CBO,-0.03023589907088109
2014-01-01,2014,1,-0.015305944665396254,-0.0035187878138920325,-0.008230887998051273,-0.0034564274546422524,-0.004402647078610045,-0.006302835446911459,-0.00047947862760544524,FRED/CBO,-0.038354456718343144
2014-04-01,2014,2,-0.010021036639352943,-0.0017219067509710584,-0.0014964791968559155,-0.0015748203254304372,-0.0025560601616057,0.0003386722258031938,-0.00017183786542140922,FRED/CBO,-0.030223837077056004
2014-07-01,2014,3,-0.0049559844898912075,5.7350991774285376e-05,0.004040284680481676,0.00227539981147018,0.0003109027161620759,0.005777851649780175,0.00015229016876538992,FRED/CBO,-0.023337748734745034
2014-10-01,2014,4,-0.004548648256953669,0.0002495102313453401,0.002492099251718116,0.005142980607134362,0.003316892890149248,0.004119769003013474,0.00018986175346924483,FRED/CBO,-0.023567828511497524
2015-01-01,2015,1,-0.0026492269812674607,0.0008815552204239907,0.0046107983244425554,0.004741969946378433,0.005009684259329461,0.006113202115846761,0.00032149259475566794,FRED/CBO,-0.020171365423884424
2015-04-01,2015,2,-0.0030720996017858937,0.0006533025509938284,0.004482118176643013,0.001496225455555944,0.004548721260743349,0.005842431507025125,0.00032331866221468886,FRED/CBO,-0.01907521890840158
2015-07-01,2015,3,-0.0054199077779983895,-0.0002847721020291516,0.0018812700806432048,-0.002068471754057555,0.0023479002508093316,0.00308689553203223,0.0001871749505308884,FRED/CBO,-0.020482136633875214
2015-10-01,2015,4,-0.008550485764633464,-0.001487864220409918,-0.002401121276520257,-0.0037341888758319897,-0.00024955833928430593,-0.0013529048076836858,-1.4952708573545692e-05,FRED/CBO,-0.023570787343611954
2016-01-01,2016,1,-0.008358514729112088,-0.0015362299206866936,-0.0021864996236384826,-0.0035521735415731115,-0.0020703989192298877,-0.0012873709522551735,-2.1629061341954525e-05,FRED/CBO,-0.022185841120549554
2016-04-01,2016,2,-0.009840904789900407,-0.0021128009906412615,-0.004742355087358874,-0.003594919397823304,-0.0031096257924918547,-0.003979140076866727,-0.00010574099770011003,FRED/CBO,-0.023585242767493853
2016-07-01,2016,3,-0.009680535283319358,-0.002142120975413775,-0.004236524885866899,-0.005472290718195438,-0.003929665895720191,-0.0035961413765868144,-7.747710946048869e-05,FRED/CBO,-0.021939313874113964
2016-10-01,2016,4,-0.010347639546202103,-0.002470842114815852,-0.0046695328401433756,-0.00834919902204767,-0.00494041268698453,-0.004147768226228976,-0.00011243058555265861,FRED/CBO,-0.021291200199742732
2017-01-01,2017,1,-0.010729539463984139,-0.002711869314158122,-0.005237769861357933,-0.009371001004668145,-0.005546553156069223,-0.004846113288516918,-0.00019536383481799646,FRED/CBO,-0.020896405706427146
2017-04-01,2017,2,-0.009291297407440169,-0.0022859147838616423,-0.004797538373180643,-0.00638432502702635,-0.0032115561993659725,-0.004569845889742297,-0.0002666969462694624,FRED/CBO,-0.01959629667625329
2017-07-01,2017,3,-0.005650968250392907,-0.0010230544773150996,-0.0026105413993153803,-0.00033712989173650953,0.0029488232855197083,-0.0026098339257902836,-0.00027274361707263495,FRED/CBO,-0.016810012642451966
2017-10-01,2017,4,-0.0008626262101802951,0.0006204572352697113,0.001968087041682054,0.005095833099682423,0.008108493712887466,0.0016444620573849988,-0.00017800403756851324,FRED/CBO,-0.011919434601024292
2018-01-01,2018,1,0.0015124904796248728,0.0013975420134819672,0.005019620431218286,0.006767589763914117,0.009372955232851865,0.004239518582101809,-0.00012079714247903439,FRED/CBO,-0.008871261788584661
2018-04-01,2018,2,0.0032569440787817427,0.0019353228588361304,0.009038762398283495,0.005201554891364424,0.007488576504453448,0.007643644344025091,9.807071061018746e-06,FRED/CBO,-0.005221314311544489
2018-07-01,2018,3,0.0031456281604445024,0.0019553842363499996,0.009841131336074227,0.004491321244868729,0.00668785036578079,0.007660156903758875,9.902577253662059e-05,FRED/CBO,-0.005152771345962037
2018-10-01,2018,4,0.0031156957712337174,0.00222716275813184,0.008342181197731335,0.008481812742552108,0.010774604986915293,0.005213523288176702,0.0002432946832637839,FRED/CBO,-0.007667221654324763
2019-01-01,2019,1,0.006907921277768736,0.0039700379569698185,0.010829829077277253,0.016489161973428423,0.018709864083996663,0.006622870769813716,0.0006998095935308868,FRED/CBO,-0.006434325653689399
2019-04-01,2019,2,0.011240960905231745,0.005878350932404075,0.01547180865826192,0.02237184240687462,0.024380646025003117,0.010105695257401237,0.0012865798923673566,FRED/CBO,-0.003279398572757941
2019-07-01,2019,3,0.009859023461876504,0.00500780803438694,0.019204220751811718,0.01864800966349911,,0.012670122777372228,0.0016338891769880348,FRED/CBO,-0.0011904571891463434
2019-10-01,2019,4,0.006785988341899696,0.00391904443614699,0.020853499883806137,0.0028869132764022254,,0.013244447952800442,0.001396176503700275,FRED/CBO,-0.0012120924168321778
2020-01-01,2020,1,-0.011209987047514858,-0.002117612136389724,0.004646514835696891,-0.019418681525754877,,-0.0038071345304135917,-0.00013513189012037685,FRED/CBO,-0.018938274546803413
2020-04-01,2020,2,-0.09002947721308985,-0.02608768900799774,-0.0922750342587424,-0.04080346513189603,,-0.10116868356415765,-0.0045237016929089435,FRED/CBO,-0.11696782790181537
2020-07-01,2020,3,-0.03792702471194609,-0.010554645676780439,-0.02319220956756496,-0.042261138168138146,,-0.031942592293308536,-0.0018784675118439509,FRED/CBO,-0.04819485495674769
2020-10-01,2020,4,-0.029862674082821172,-0.007570973470787834,-0.016157119660492825,-0.030423262130851114,,-0.024172156460386063,-0.0009150663134871451,FRED/CBO,-0.041307944063090574
2021-01-01,2021,1,-0.01673260834763468,-0.003123816924825107,-0.005317762467196729,-0.00953362713204342,,-0.012043459639485832,0.00013495769406191016,FRED/CBO,-0.03043298395410865
2021-04-01,2021,2,-0.0032261055609552614,0.0012337857316087053,0.006326616389438655,0.009649281949336341,,0.001372497041971954,0.0009742926277453989,FRED/CBO,-0.01865362913144253
2021-07-01,2021,3,0.00021543666208856393,0.002351565417322732,0.007233825261341309,0.01957413555851062,,0.004448605768834213,0.0011031275082800107,FRED/CBO,-0.017502330221406126
2021-10-01,2021,4,0.009743566239329482,0.004996938483776248,0.019038564303349048,0.01922213295066122,,0.01874359438816242,0.0013240279867066107,FRED/CBO,-0.005438000459536241
2022-01-01,2022,1,0.0026169177911725683,0.0025425861421233265,0.01019780044833496,0.014177895639283733,,0.012649295131744509,0.0005451854210001272,FRED/CBO,-0.013969946548051837
2022-04-01,2022,2,-0.0025183882044643724,0.000677169099356334,0.0038938923462747965,0.009650858406846652,,0.009316257964741226,-0.00017614769053864165,FRED/CBO,-0.020187041794764937
